,Strategy Returns,S&P 500,Dow Jones Industrial Avg,Russell 2000,Barclays US bonds,DAX,NASDAQ,FTSE
2018-12-28,-0.5262064181438956,-0.7504180426292324,-0.7407801648169456,-1.1797118272915337,-1.5465686672986323,-1.5246671165469057,-0.5598946337232404,-1.0450071465664177
2019-12-30,0.9670482736018421,0.8843979278559786,0.5148634839845551,0.30419551947604845,1.2861293208028177,1.1308114347217895,0.7257906086269058,0.4970247182133383
2020-12-30,1.8482183494639655,0.39957434892206417,0.310954459616642,0.6068132306701223,0.32269019404982735,-0.13036447272849297,1.0570940993790578,-0.39079478284016045
2021-12-30,0.954505618012765,1.2604454130406912,0.8266273925250602,0.44630331226320724,-1.889217742419814,0.47445593372357087,0.73214911067049,0.4501449166624028
2022-12-30,-0.5332632058050623,-1.004895923160199,-0.6152511096520268,-0.8360638011533285,-1.9882478393783762,-0.5560114276738333,-1.215119078579176,-0.2001860173202332
2023-09-28,-0.3842952966405146,0.4206733980693521,0.3142508540718458,-0.13633646548038847,-0.4088321126721157,0.8814470903585926,0.558049043370798,0.16462824795421488
